GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
254170	3.71e-02	4.19e-04	0.0442	-3.5279951	-0.1560544	1695.88	FBXO33	F-box protein 33
9310	3.71e-02	4.22e-04	0.0889	3.5261736	0.3133604	279.31	ZNF235	zinc finger protein 235
84128	3.83e-02	4.40e-04	0.0401	3.5145838	0.1408545	1423.11	WDR75	WD repeat domain 75
664618	3.97e-02	4.58e-04	0.1419	3.5041957	0.4973444	129.64	HSP90AB4P	heat shock protein 90 alpha family class B member 4, pseudogene
79034	3.99e-02	4.63e-04	0.0474	-3.5014031	-0.1658862	2019.69	INTS15	integrator complex subunit 15
100507463	4.00e-02	4.68e-04	0.0507	-3.4985806	-0.1774217	2614.23	PSMB8-AS1	PSMB8 antisense RNA 1 (head to head)
7691	4.00e-02	4.66e-04	0.1313	3.499326	0.4595689	240.79	ZNF132	zinc finger protein 132
6619	4.01e-02	4.71e-04	0.0368	3.4967077	0.1287833	2516.39	SNAPC3	small nuclear RNA activating complex polypeptide 3
5430	4.01e-02	4.72e-04	0.0312	-3.4960167	-0.1092355	14031.66	POLR2A	RNA polymerase II subunit A
102724233	4.03e-02	4.77e-04	0.1412	3.4933927	0.4932178	58	LINC02576	long intergenic non-protein coding RNA 2576
26832	4.25e-02	5.05e-04	0.2361	-3.4782914	-0.8210557	250.55	RNU5B-1	RNA, U5B small nuclear 1
57763	4.27e-02	5.10e-04	0.0364	-3.4753708	-0.1265894	656.31	ANKRA2	ankyrin repeat family A member 2
105379574	4.31e-02	5.23e-04	0.219	-3.468769	-0.7596318	270.68	LOC105379574	uncharacterized LOC105379574
101929243	4.31e-02	5.20e-04	0.0421	-3.4702806	-0.1460589	308.85	ILRUN-AS1	ILRUN antisense RNA 1
101927377	4.31e-02	5.22e-04	0.167	3.4694251	0.5793609	54.46	LOC101927377	uncharacterized LOC101927377
203523	4.31e-02	5.17e-04	0.0602	3.4719275	0.2090897	277.81	ZNF449	zinc finger protein 449
102465438	4.34e-02	5.29e-04	0.1527	-3.4658024	-0.5292169	27.52	MIR6732	microRNA 6732
55966	4.37e-02	5.53e-04	0.5963	3.4536385	2.0593846	30.76	AJAP1	adherens junctions associated protein 1
107985360	4.37e-02	5.38e-04	0.0777	3.4612679	0.2688454	178.2	LOC107985360	uncharacterized LOC107985360
105379193	4.37e-02	5.55e-04	0.0521	-3.4525778	-0.1798593	242.91	LOC105379193	uncharacterized LOC105379193
2822	4.37e-02	5.42e-04	0.0815	3.4592969	0.2818286	298.03	GPLD1	glycosylphosphatidylinositol specific phospholipase D1
3133	4.37e-02	5.37e-04	0.0501	-3.4616603	-0.1733753	67933.22	HLA-E	major histocompatibility complex, class I, E
101928268	4.37e-02	5.52e-04	0.13	3.454234	0.4489012	30.45	LOC101928268	
105379337	4.37e-02	5.55e-04	0.1519	3.4525399	0.5245555	147.16	LOC105379337	
100507650	4.37e-02	5.50e-04	0.1129	3.455367	0.3900812	39.15	RNF212B	ring finger protein 212B
9135	4.37e-02	5.44e-04	0.0296	3.4581492	0.1024562	2563.05	RABEP1	rabaptin, RAB GTPase binding effector protein 1
100302210	4.37e-02	5.46e-04	0.0454	-3.4571546	-0.1569719	79.93	MIR1909	microRNA 1909
105372272	4.37e-02	5.51e-04	0.4101	-3.4546705	-1.4167809	130.47	LIMASI	lncRNA inflammatory and mucous response associated, antisense to ICAM1
100506930	4.39e-02	5.61e-04	0.2163	3.4500335	0.7461338	41.94	LINC00665	long intergenic non-protein coding RNA 665
6389	4.39e-02	5.63e-04	0.034	-3.4489566	-0.1173502	3731.5	SDHA	succinate dehydrogenase complex flavoprotein subunit A
165324	4.40e-02	5.66e-04	0.054	-3.4471956	-0.1863069	700.66	UBXN2A	UBX domain protein 2A
3514	4.40e-02	5.68e-04	0.4105	-3.4466204	-1.4147872	91.19	IGKC	immunoglobulin kappa constant
3164	4.46e-02	5.77e-04	0.3968	-3.4420481	-1.3657807	1363.95	NR4A1	nuclear receptor subfamily 4 group A member 1
105378516	4.47e-02	5.81e-04	0.2122	3.4401543	0.730123	32.67	LINC02930	long intergenic non-protein coding RNA 2930
84440	4.49e-02	5.85e-04	0.0733	-3.4382879	-0.2520284	3190.62	RAB11FIP4	RAB11 family interacting protein 4
1844	4.54e-02	5.95e-04	0.2838	-3.4339607	-0.9744642	5934.35	DUSP2	dual specificity phosphatase 2
79693	4.66e-02	6.24e-04	0.0636	-3.4207722	-0.2176514	496.29	YRDC	yrdC N6-threonylcarbamoyltransferase domain containing
9860	4.66e-02	6.28e-04	0.0513	3.4191923	0.1755014	2294.61	LRIG2	leucine rich repeats and immunoglobulin like domains 2
107986811	4.66e-02	6.24e-04	0.154	3.4207813	0.5267955	27.11	LOC107986811	
889	4.66e-02	6.20e-04	0.0344	3.4228416	0.1178187	1555.62	KRIT1	KRIT1 ankyrin repeat containing
55066	4.66e-02	6.13e-04	0.0759	-3.4256806	-0.2600682	4261.03	PDPR	pyruvate dehydrogenase phosphatase regulatory subunit
9021	4.66e-02	6.23e-04	0.206	-3.4215174	-0.7048657	3264.07	SOCS3	suppressor of cytokine signaling 3
54877	4.66e-02	6.27e-04	0.0388	-3.4197268	-0.1327847	2974.75	ZCCHC2	zinc finger CCHC-type containing 2
101954271	4.66e-02	6.27e-04	0.2463	-3.4196145	-0.8421874	9.56	RNU6-9	RNA, U6 small nuclear 9
105376176	4.69e-02	6.35e-04	0.1425	3.4161434	0.4869403	22.61	LOC105376176	uncharacterized LOC105376176
105373716	4.71e-02	6.40e-04	0.1374	3.4141016	0.469234	50.98	LOC105373716	uncharacterized LOC105373716
3716	4.78e-02	6.53e-04	0.0529	-3.4085547	-0.1803716	18873.46	JAK1	Janus kinase 1
8545	4.78e-02	6.53e-04	0.0388	-3.4087262	-0.1322255	5320.8	CGGBP1	CGG triplet repeat binding protein 1
4299	4.82e-02	6.61e-04	0.0525	-3.4052907	-0.1787832	6564.03	AFF1	ALF transcription elongation factor 1
100129424	4.83e-02	6.65e-04	0.1781	3.4034215	0.6063088	13.51	RPL19P12	ribosomal protein L19 pseudogene 12
102466739	4.88e-02	6.74e-04	0.136	3.400054	0.462577	11.08	MIR6803	microRNA 6803
642946	4.89e-02	6.78e-04	0.1824	-3.398462	-0.6198745	47.98	FLVCR1-DT	FLVCR1 divergent transcript
728407	4.98e-02	6.93e-04	0.0428	3.3924024	0.1453483	299.98	PARGP1	poly(ADP-ribose) glycohydrolase pseudogene 1
25827	4.98e-02	6.95e-04	0.093	3.3914126	0.3155041	218.65	FBXL2	F-box and leucine rich repeat protein 2
653238	5.04e-02	7.11e-04	0.0979	-3.3853493	-0.331315	762.53	GTF2H2B	general transcription factor IIH subunit 2B (pseudogene)
100861516	5.04e-02	7.11e-04	0.1526	3.3853632	0.5167142	59.16	RAI1-AS1	RAI1 antisense RNA 1
146802	5.04e-02	7.10e-04	0.1271	3.3855291	0.4302176	40.72	SLC47A2	solute carrier family 47 member 2
23130	5.05e-02	7.16e-04	0.0624	-3.3835434	-0.2112257	4340.11	ATG2A	autophagy related 2A
107986926	5.06e-02	7.19e-04	0.2979	-3.3823835	-1.0074608	24.33	LOC107986926	uncharacterized LOC107986926
105379695	5.07e-02	7.23e-04	0.5069	-3.3808327	-1.7137426	458.61	IER3-AS1	IER3 antisense RNA 1
388695	5.17e-02	7.39e-04	0.0774	3.3747022	0.2611459	148.43	LYSMD1	LysM domain containing 1
677849	5.23e-02	7.51e-04	0.1651	-3.3704165	-0.5563248	13.84	SNORD1B	small nucleolar RNA, C/D box 1B
387032	5.29e-02	7.62e-04	0.0642	3.366293	0.2162461	452.47	ZKSCAN4	zinc finger with KRAB and SCAN domains 4
102465501	5.35e-02	7.73e-04	0.1137	3.3621602	0.38231	10.54	MIR6834	microRNA 6834
85377	5.37e-02	7.78e-04	0.0501	-3.3603918	-0.1684783	1526.04	MICALL1	MICAL like 1
26065	5.46e-02	7.96e-04	0.0363	-3.3541406	-0.1217779	5666.85	LSM14A	LSM14A mRNA processing body assembly factor
107985538	5.46e-02	7.97e-04	0.1417	3.3540035	0.4752469	79.12	SGSM3-AS1	SGSM3 antisense RNA 1
63893	5.48e-02	8.03e-04	0.0333	-3.3519106	-0.1117523	2644.24	UBE2O	ubiquitin conjugating enzyme E2 O
100379220	5.51e-02	8.15e-04	0.1741	3.347504	0.5829556	23.03	TMED11P	transmembrane p24 trafficking protein 11, pseudogene
92270	5.51e-02	8.15e-04	0.1249	-3.3476453	-0.4180302	75.15	ATP6AP1L	ATPase H+ transporting accessory protein 1 like (pseudogene)
133619	5.51e-02	8.18e-04	0.0533	-3.3467001	-0.1783151	2393.54	PRRC1	proline rich coiled-coil 1
9774	5.51e-02	8.20e-04	0.0291	-3.3459744	-0.0972216	7914.69	BCLAF1	BCL2 associated transcription factor 1
9361	5.51e-02	8.14e-04	0.0261	-3.3480061	-0.0873042	2428.97	LONP1	lon peptidase 1, mitochondrial
728963	5.51e-02	8.23e-04	0.1165	3.3449788	0.3897387	82.05	RPS15AP10	ribosomal protein S15a pseudogene 10
100271715	5.51e-02	8.26e-04	0.0999	3.3439397	0.334015	30.17	ARHGEF33	Rho guanine nucleotide exchange factor 33
85359	5.57e-02	8.37e-04	0.0528	-3.3403884	-0.1764712	933.62	DGCR6L	DiGeorge syndrome critical region gene 6 like
84465	5.62e-02	8.47e-04	0.0978	3.3368143	0.3262134	506.22	MEGF11	multiple EGF like domains 11
101929076	5.62e-02	8.50e-04	0.1894	-3.3361235	-0.6319855	13.41	SKOR1-AS1	SKOR1 antisense RNA 1
10557	5.64e-02	8.56e-04	0.0509	3.3340512	0.1696759	423.14	RPP38	ribonuclease P/MRP subunit p38
80122	5.65e-02	8.63e-04	0.1469	3.3318148	0.4895737	43.18	MAP3K19	mitogen-activated protein kinase kinase kinase 19
60558	5.65e-02	8.66e-04	0.0247	3.3309459	0.0823546	1155.5	GUF1	GTP binding elongation factor GUF1
105369722	5.65e-02	8.69e-04	0.0863	3.3299697	0.2874425	53.57	LOC105369722	uncharacterized LOC105369722
5412	5.65e-02	8.69e-04	0.0707	-3.3298557	-0.2353364	3875.34	UBL3	ubiquitin like 3
388730	5.67e-02	8.77e-04	0.0667	3.3272021	0.221915	92.56	TMEM81	transmembrane protein 81
693221	5.67e-02	8.76e-04	0.0633	-3.3275246	-0.210585	370.39	MIR636	microRNA 636
107984969	5.68e-02	8.81e-04	0.1059	3.3261421	0.3522765	85.65	TMEM11-DT	TMEM11 divergent transcript
105378358	5.71e-02	8.88e-04	0.1467	3.3237248	0.4875693	18.08	LOC105378358	uncharacterized LOC105378358
728118	5.72e-02	8.93e-04	0.0886	3.3221252	0.2942297	408.83	NUTM2A	NUT family member 2A
65977	5.75e-02	9.00e-04	0.0467	-3.31991	-0.1551626	2041.02	PLEKHA3	pleckstrin homology domain containing A3
1468	5.75e-02	9.03e-04	0.0635	-3.3190879	-0.2106226	187.92	SLC25A10	solute carrier family 25 member 10
4838	5.76e-02	9.09e-04	0.0906	3.3173417	0.3005713	97.61	NODAL	nodal growth differentiation factor
10140	5.76e-02	9.10e-04	0.1206	-3.3170321	-0.4001567	3382.12	TOB1	transducer of ERBB2, 1
105373560	5.84e-02	9.26e-04	0.1071	3.312131	0.3548811	33.41	LOC105373560	
81628	5.86e-02	9.42e-04	0.0507	-3.3072553	-0.1676828	5395.71	TSC22D4	TSC22 domain family member 4
100310812	5.86e-02	9.36e-04	0.1319	3.3089407	0.4362932	2079.92	SPDYE2B	speedy/RINGO cell cycle regulator family member E2B
55018	5.86e-02	9.43e-04	0.227	3.3069507	0.7505541	21.44	ANKRD40CL	ANKRD40 C-terminal like
29844	5.86e-02	9.42e-04	0.0391	3.3073854	0.1292983	330.86	TFPT	TCF3 fusion partner
2010	5.86e-02	9.41e-04	0.0543	-3.3076117	-0.179694	1220.47	EMD	emerin
84988	5.87e-02	9.48e-04	0.0495	-3.305653	-0.1635524	514.27	PPP1R16A	protein phosphatase 1 regulatory subunit 16A
6599	6.00e-02	9.77e-04	0.0357	-3.2970441	-0.1178373	4652.84	SMARCC1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 1
100271873	6.00e-02	9.73e-04	0.177	3.2981926	0.5838454	84.27	AIRN	antisense of IGF2R non-protein coding RNA
100616163	6.00e-02	9.76e-04	0.2394	-3.2973236	-0.7892375	126.76	MIR4530	microRNA 4530
105370970	6.02e-02	9.85e-04	0.1552	3.2946355	0.5114085	24.21	LOC105370970	uncharacterized LOC105370970
54815	6.02e-02	9.84e-04	0.051	-3.2951731	-0.1679192	6307.48	GATAD2A	GATA zinc finger domain containing 2A
9782	6.09e-02	1.00e-03	0.0397	-3.2901801	-0.1304919	8739.04	MATR3	matrin 3
5753	6.14e-02	1.01e-03	0.135	-3.2870914	-0.4438484	337.67	PTK6	protein tyrosine kinase 6
10444	6.27e-02	1.04e-03	0.0506	-3.2805122	-0.1660558	2601.75	ZER1	zyg-11 related cell cycle regulator
644660	6.27e-02	1.04e-03	0.0432	-3.2796826	-0.1417886	177.75	RAD21-AS1	RAD21 antisense RNA 1
101930105	6.31e-02	1.05e-03	0.2957	-3.27727	-0.9691427	562.62	FAM239A	zinc finger protein 839 pseudogene
29774	6.31e-02	1.05e-03	0.1869	-3.2762589	-0.6123843	15.35	POM121L9P	POM121 transmembrane nucleoporin like 9, pseudogene
84458	6.33e-02	1.06e-03	0.0384	-3.2744786	-0.1256739	5571	LCOR	ligand dependent nuclear receptor corepressor
57561	6.35e-02	1.07e-03	0.0694	-3.2719787	-0.2270373	5118.03	ARRDC3	arrestin domain containing 3
100130880	6.35e-02	1.07e-03	0.1554	3.2721702	0.5086411	18.46	CREB3L2-AS1	CREB3L2 antisense RNA 1
149461	6.36e-02	1.07e-03	0.2597	3.2705779	0.8495189	12.84	CLDN19	claudin 19
54946	6.36e-02	1.08e-03	0.0636	-3.2692471	-0.2080638	917.42	SLC41A3	solute carrier family 41 member 3
107985309	6.36e-02	1.08e-03	0.1257	3.2698258	0.4108768	65.56	LOC107985309	
101928068	6.38e-02	1.08e-03	0.1155	3.267543	0.3775166	217.32	LOC101928068	uncharacterized LOC101928068
6197	6.38e-02	1.09e-03	0.0535	-3.2666723	-0.1746076	10375.95	RPS6KA3	ribosomal protein S6 kinase A3
84678	6.46e-02	1.10e-03	0.0369	-3.2624935	-0.120528	4324.11	KDM2B	lysine demethylase 2B
5142	6.48e-02	1.11e-03	0.1465	-3.2597874	-0.4777207	2654.52	PDE4B	phosphodiesterase 4B
93624	6.48e-02	1.11e-03	0.0481	-3.2601334	-0.1568651	3190.4	TADA2B	transcriptional adaptor 2B
6801	6.52e-02	1.13e-03	0.0458	-3.2563341	-0.1491354	3357.02	STRN	striatin
101929897	6.52e-02	1.13e-03	0.2124	-3.2563811	-0.6914988	14.2	IKBKB-DT	IKBKB divergent transcript
441273	6.53e-02	1.13e-03	0.1356	3.2551993	0.4413219	1630.63	SPDYE2	speedy/RINGO cell cycle regulator family member E2
9172	6.54e-02	1.14e-03	0.359	3.2542807	1.1682954	143.05	MYOM2	myomesin 2
103625681	6.55e-02	1.14e-03	0.1474	-3.2522805	-0.4793769	26.64	LLPH-DT	LLPH divergent transcript
8100	6.55e-02	1.15e-03	0.0498	3.2519676	0.1619911	406.74	IFT88	intraflagellar transport 88
347517	6.56e-02	1.15e-03	0.0919	3.2506465	0.2988047	36.58	RAB41	RAB41, member RAS oncogene family
285600	6.70e-02	1.18e-03	0.0954	-3.2438845	-0.3096169	393.59	KIAA0825	KIAA0825
192111	6.74e-02	1.19e-03	0.0401	-3.2416035	-0.1298295	1274.54	PGAM5	PGAM family member 5, mitochondrial serine/threonine protein phosphatase
55856	6.77e-02	1.20e-03	0.037	3.2388635	0.1197717	896.08	ACOT13	acyl-CoA thioesterase 13
4616	6.77e-02	1.20e-03	0.1978	-3.2393769	-0.6408521	3214.94	GADD45B	growth arrest and DNA damage inducible beta
2332	6.79e-02	1.21e-03	0.0383	-3.2372031	-0.1238255	2298.58	FMR1	fragile X messenger ribonucleoprotein 1
101927538	6.86e-02	1.22e-03	0.1244	3.2335153	0.4021652	37.28	LOC101927538	
90113	7.00e-02	1.25e-03	0.1403	3.226757	0.452781	60.55	VWA5B2	von Willebrand factor A domain containing 5B2
2021	7.00e-02	1.26e-03	0.0529	-3.2259704	-0.1706364	640.14	ENDOG	endonuclease G
27030	7.01e-02	1.26e-03	0.0491	3.2249757	0.1583389	1189.23	MLH3	mutL homolog 3
347734	7.01e-02	1.26e-03	0.0698	-3.2241411	-0.224971	1215.56	SLC35B2	solute carrier family 35 member B2
168455	7.11e-02	1.29e-03	0.0562	-3.219154	-0.1810079	758.55	CCDC71L	coiled-coil domain containing 71 like
374973	7.13e-02	1.31e-03	0.1166	3.2148535	0.3746994	47.64	TEX38	testis expressed 38
2247	7.13e-02	1.30e-03	0.1142	3.2169672	0.3674919	12.75	FGF2	fibroblast growth factor 2
55270	7.13e-02	1.30e-03	0.0349	3.2148834	0.1121491	527.55	NUDT15	nudix hydrolase 15
28964	7.13e-02	1.30e-03	0.0599	-3.2165436	-0.1928217	3126.62	GIT1	GIT ArfGAP 1
51012	7.13e-02	1.30e-03	0.0466	-3.215223	-0.1498611	912.69	PRELID3B	PRELI domain containing 3B
101927975	7.13e-02	1.31e-03	0.1885	3.2137223	0.6057789	10.56	LOC101927975	uncharacterized LOC101927975
606500	7.13e-02	1.32e-03	0.096	-3.2123567	-0.3082453	145.53	SNORD68	small nucleolar RNA, C/D box 68
51763	7.13e-02	1.32e-03	0.0403	-3.2125646	-0.129547	2410.19	INPP5K	inositol polyphosphate-5-phosphatase K
107984220	7.23e-02	1.34e-03	0.1457	3.2069376	0.4673373	23.61	LOC107984220	uncharacterized LOC107984220
643866	7.23e-02	1.34e-03	0.1154	-3.2073759	-0.37006	62.81	CBLN3	cerebellin 3 precursor
10217	7.26e-02	1.35e-03	0.2494	-3.2049621	-0.7991944	121.24	CTDSPL	CTD small phosphatase like
101930114	7.27e-02	1.36e-03	0.2467	-3.2037622	-0.7904743	16.14	HSD11B1-AS1	HSD11B1 antisense RNA 1
2701	7.30e-02	1.37e-03	0.1665	3.2012115	0.5330518	9.21	GJA4	gap junction protein alpha 4
25858	7.30e-02	1.37e-03	0.1949	3.2005713	0.6238496	13.58	CATSPERZ	catsper channel auxiliary subunit zeta
7057	7.30e-02	1.37e-03	0.5031	-3.2004731	-1.6101368	5071.66	THBS1	thrombospondin 1
9560	7.33e-02	1.38e-03	0.5076	-3.1983644	-1.623638	91.6	CCL4L2	C-C motif chemokine ligand 4 like 2
407016	7.42e-02	1.40e-03	0.158	3.1943326	0.5048189	14.07	MIR26A2	microRNA 26a-2
3134	7.46e-02	1.41e-03	0.0624	-3.1918922	-0.1992266	12651.01	HLA-F	major histocompatibility complex, class I, F
144195	7.51e-02	1.44e-03	0.2616	-3.18749	-0.8337856	204.07	SLC2A14	solute carrier family 2 member 14
79157	7.51e-02	1.44e-03	0.0391	-3.1874608	-0.124577	2707.15	MFSD11	major facilitator superfamily domain containing 11
8175	7.51e-02	1.44e-03	0.0421	-3.187209	-0.1342695	2296.52	SF3A2	splicing factor 3a subunit 2
284349	7.51e-02	1.43e-03	0.0755	3.1892976	0.2406788	705.77	ZNF283	zinc finger protein 283
26828	7.53e-02	1.45e-03	0.2927	-3.1848974	-0.9322484	364.08	RNU5F-1	RNA, U5F small nuclear 1
23512	7.53e-02	1.45e-03	0.0369	-3.1851572	-0.1176027	2234.62	SUZ12	SUZ12 polycomb repressive complex 2 subunit
2877	7.60e-02	1.46e-03	0.1313	3.1815567	0.4178367	219.06	GPX2	glutathione peroxidase 2
79818	7.68e-02	1.48e-03	0.0706	3.1776046	0.2242807	619.13	ZNF552	zinc finger protein 552
10668	7.78e-02	1.51e-03	0.0451	-3.1731765	-0.1431471	339.84	CGRRF1	cell growth regulator with ring finger domain 1
5732	7.78e-02	1.51e-03	0.1057	-3.1723705	-0.3354241	3819.91	PTGER2	prostaglandin E receptor 2
106633814	7.89e-02	1.54e-03	0.1066	-3.1678312	-0.3377777	376.53	SNORA86	small nucleolar RNA, H/ACA box 86
7398	7.92e-02	1.55e-03	0.046	-3.1659506	-0.1457716	2036.69	USP1	ubiquitin specific peptidase 1
105369760	7.95e-02	1.56e-03	0.1282	3.1642092	0.4057875	27.35	TUBA1B-AS1	TUBA1B antisense RNA 1
51676	7.97e-02	1.56e-03	0.1585	-3.1627135	-0.5014152	112.06	ASB2	ankyrin repeat and SOCS box containing 2
102465467	7.99e-02	1.57e-03	0.1371	3.1611171	0.4334734	9.87	MIR6779	microRNA 6779
105378698	8.00e-02	1.58e-03	0.1223	3.1593619	0.3863087	47.54	LOC105378698	uncharacterized LOC105378698
54822	8.00e-02	1.59e-03	0.023	-3.1578912	-0.0727596	4471.19	TRPM7	transient receptor potential cation channel subfamily M member 7
10101	8.00e-02	1.59e-03	0.0388	-3.1584262	-0.1225986	1369.93	NUBP2	NUBP iron-sulfur cluster assembly factor 2, cytosolic
102465462	8.00e-02	1.58e-03	0.159	3.1591159	0.502228	10.99	MIR6771	microRNA 6771
8242	8.01e-02	1.60e-03	0.0762	-3.1568022	-0.2405013	8487.96	KDM5C	lysine demethylase 5C
7802	8.04e-02	1.61e-03	0.1341	3.1535728	0.4229004	32.52	DNALI1	dynein axonemal light intermediate chain 1
101926918	8.04e-02	1.61e-03	0.102	3.1539154	0.3216216	90.51	GTF2IP12	general transcription factor IIi pseudogene 12
79102	8.04e-02	1.61e-03	0.0643	-3.1536161	-0.2027575	1143.22	RNF26	ring finger protein 26
347733	8.11e-02	1.63e-03	0.1287	-3.1504972	-0.4054215	36.05	TUBB2B	tubulin beta 2B class IIb
22937	8.22e-02	1.66e-03	0.0397	-3.1455409	-0.1250161	5258.03	SCAP	SREBF chaperone
63933	8.22e-02	1.66e-03	0.0407	-3.1444661	-0.1280829	606.55	MCUR1	mitochondrial calcium uniporter regulator 1
107986820	8.22e-02	1.66e-03	0.152	3.145113	0.4781944	44.19	LOC107986820	uncharacterized LOC107986820
81025	8.22e-02	1.68e-03	0.1037	3.1417515	0.3257539	25.71	GJA9	gap junction protein alpha 9
2829	8.22e-02	1.67e-03	0.2653	-3.1431662	-0.833969	22.88	XCR1	X-C motif chemokine receptor 1
729096	8.22e-02	1.68e-03	0.0495	3.1415093	0.155644	175.77	BMS1P4	BMS1 pseudogene 4
100507392	8.22e-02	1.67e-03	0.1021	3.1426789	0.3207829	150.57	SENCR	smooth muscle and endothelial cell enriched migration/differentiation-associated lncRNA
55291	8.26e-02	1.69e-03	0.0172	-3.1396545	-0.0541407	6501.49	PPP6R3	protein phosphatase 6 regulatory subunit 3
154091	8.28e-02	1.70e-03	0.0695	3.1373246	0.2180408	76.17	SLC2A12	solute carrier family 2 member 12
10940	8.28e-02	1.70e-03	0.0625	3.1378992	0.1960584	294.17	POP1	POP1 homolog, ribonuclease P/MRP subunit
26013	8.30e-02	1.71e-03	0.0893	3.1360435	0.2799516	326.01	L3MBTL1	L3MBTL histone methyl-lysine binding protein 1
101929356	8.38e-02	1.73e-03	0.1195	3.1323565	0.3744012	391.27	LOC101929356	
5165	8.44e-02	1.75e-03	0.0572	-3.1297106	-0.1790848	3784.92	PDK3	pyruvate dehydrogenase kinase 3
51013	8.49e-02	1.77e-03	0.0407	3.1265802	0.1273463	716.94	EXOSC1	exosome component 1
112268317	8.49e-02	1.76e-03	0.2784	3.1272621	0.8707496	49.75	LOC112268317	extensin-like
50809	8.57e-02	1.79e-03	0.0287	-3.1224619	-0.0897143	7640.94	HP1BP3	heterochromatin protein 1 binding protein 3
7620	8.57e-02	1.79e-03	0.0916	3.1230879	0.2861027	226.57	ZNF69	zinc finger protein 69
100507634	8.57e-02	1.81e-03	0.1067	-3.1201623	-0.3329451	73.27	LOC100507634	uncharacterized LOC100507634
3106	8.57e-02	1.81e-03	0.1141	-3.1200036	-0.3559325	98135.55	HLA-B	major histocompatibility complex, class I, B
5885	8.57e-02	1.81e-03	0.0417	-3.1196786	-0.1299578	7010.27	RAD21	RAD21 cohesin complex component
642517	8.57e-02	1.80e-03	0.127	-3.1209491	-0.3964618	163.15	AGAP9	ArfGAP with GTPase domain, ankyrin repeat and PH domain 9
26824	8.58e-02	1.82e-03	0.2325	-3.1188914	-0.7251278	308.09	RNU11	RNA, U11 small nuclear
221477	8.61e-02	1.83e-03	0.0469	-3.1169815	-0.1462442	4125.27	C6orf89	chromosome 6 open reading frame 89
105373618	8.62e-02	1.83e-03	0.1397	3.1159533	0.4351795	168	LOC105373618	uncharacterized LOC105373618
84102	8.63e-02	1.84e-03	0.0967	-3.1152389	-0.3011325	42.84	SLC41A2	solute carrier family 41 member 2
112268123	8.67e-02	1.85e-03	0.0443	-3.1130196	-0.1378891	158.43	LOC112268123	uncharacterized LOC112268123
6459	8.67e-02	1.86e-03	0.1345	3.1109471	0.4183421	47.14	SH3GL1P2	SH3 domain containing GRB2 like 1, endophilin A2 pseudogene 2
55337	8.67e-02	1.86e-03	0.0541	-3.1110379	-0.168184	2101.91	SHFL	shiftless antiviral inhibitor of ribosomal frameshifting
147947	8.67e-02	1.86e-03	0.111	3.1122583	0.3453715	237.82	ZNF542P	zinc finger protein 542, pseudogene
100126793	8.78e-02	1.90e-03	0.0691	3.1058981	0.2147372	553.38	GHRLOS	ghrelin opposite strand/antisense RNA
23438	8.78e-02	1.90e-03	0.0404	3.1056039	0.1256163	1034.01	HARS2	histidyl-tRNA synthetase 2, mitochondrial
64857	8.78e-02	1.90e-03	0.1332	-3.1052895	-0.4137775	2435.29	PLEKHG2	pleckstrin homology and RhoGEF domain containing G2
105370447	8.81e-02	1.91e-03	0.0476	-3.1038238	-0.1478453	228.38	LOC105370447	uncharacterized LOC105370447
137392	8.83e-02	1.93e-03	0.0673	3.1006102	0.2087173	372.88	CIBAR1	CBY1 interacting BAR domain containing 1
84916	8.83e-02	1.93e-03	0.0515	-3.1011407	-0.1597105	977.93	UTP4	UTP4 small subunit processome component
6427	8.83e-02	1.93e-03	0.0391	-3.1002984	-0.1212836	6395.99	SRSF2	serine and arginine rich splicing factor 2
84765	8.83e-02	1.93e-03	0.0912	3.1003042	0.2826251	507.09	ZNF577	zinc finger protein 577
595101	8.85e-02	1.94e-03	0.0827	3.0989001	0.2562614	1601.44	SMG1P5	SMG1 pseudogene 5
727956	8.87e-02	1.96e-03	0.0639	3.0964052	0.1979686	1255.64	SDHAP2	SDHA pseudogene 2
83734	8.87e-02	1.96e-03	0.0633	-3.0965851	-0.1959648	280.94	ATG10	autophagy related 10
2872	8.87e-02	1.96e-03	0.0743	-3.096835	-0.2301996	11359.82	MKNK2	MAPK interacting serine/threonine kinase 2
692157	8.90e-02	1.97e-03	0.1323	3.094908	0.4093478	28.48	SNORA16B	small nucleolar RNA, H/ACA box 16B
177	8.93e-02	1.99e-03	0.0622	3.0913374	0.1923503	1016.67	AGER	advanced glycosylation end-product specific receptor
94239	8.93e-02	1.99e-03	0.0385	-3.0919709	-0.1191204	3676.95	H2AZ2	H2A.Z variant histone 2
