GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
6036	4.09e-11	4.20e-13	0.2726	-7.2489913	-1.9758458	976.82	RNASE2	ribonuclease A family member 2
634	4.25e-11	4.38e-13	0.2474	-7.2432883	-1.7922747	1441.66	CEACAM1	CEA cell adhesion molecule 1
683	4.26e-11	4.43e-13	0.1581	-7.2418643	-1.1449534	4127.56	BST1	bone marrow stromal cell antigen 1
55846	4.26e-11	4.42e-13	0.0882	7.2421691	0.6384636	604.15	ITFG2	integrin alpha FG-GAP repeat containing 2
105377449	4.32e-11	4.51e-13	0.1235	-7.2392293	-0.8942429	137.9	LOC105377449	
100526760	4.38e-11	4.60e-13	0.0888	7.2366451	0.6422533	52.62	ABHD14A-ACY1	ABHD14A-ACY1 readthrough
4318	4.43e-11	4.67e-13	0.2679	-7.2345684	-1.9382182	6054.42	MMP9	matrix metallopeptidase 9
55122	4.57e-11	4.83e-13	0.1057	-7.2299283	-0.7641724	1108.87	AKIRIN2	akirin 2
2865	4.66e-11	4.95e-13	0.4315	-7.2266842	-3.1180265	299.89	FFAR3	free fatty acid receptor 3
5552	4.66e-11	4.97e-13	0.1944	-7.2260051	-1.4047746	61605.86	SRGN	serglycin
2534	4.91e-11	5.26e-13	0.0907	7.218302	0.6545521	4012	FYN	FYN proto-oncogene, Src family tyrosine kinase
112268237	5.57e-11	5.99e-13	0.3139	-7.2006695	-2.2599366	352.75	LOC112268237	
54993	5.80e-11	6.27e-13	0.0701	7.1945353	0.504641	282.47	ZSCAN2	zinc finger and SCAN domain containing 2
137886	5.80e-11	6.30e-13	0.1373	-7.1938519	-0.9879137	4373.1	UBXN2B	UBX domain protein 2B
59345	5.81e-11	6.34e-13	0.1085	-7.193058	-0.7805315	5209.71	GNB4	G protein subunit beta 4
84641	6.07e-11	6.68e-13	0.129	-7.1859316	-0.9269341	5274.43	MFSD14B	major facilitator superfamily domain containing 14B
114769	6.07e-11	6.67e-13	0.1716	-7.1860408	-1.232984	3651.2	CARD16	caspase recruitment domain family member 16
101928290	6.15e-11	6.78e-13	0.1667	-7.1837257	-1.1976216	351.07	PLBD1-AS1	PLBD1 antisense RNA 1
51776	6.24e-11	6.91e-13	0.2007	-7.1811811	-1.4410596	1874.87	MAP3K20	mitogen-activated protein kinase kinase kinase 20
6515	6.30e-11	7.01e-13	0.213	-7.1791669	-1.5293028	34962.02	SLC2A3	solute carrier family 2 member 3
30061	6.34e-11	7.08e-13	0.1659	-7.1778729	-1.1911475	7572.18	SLC40A1	solute carrier family 40 member 1
55969	6.34e-11	7.11e-13	0.1346	-7.1773931	-0.9661826	2239.9	RAB5IF	RAB5 interacting factor
6868	7.22e-11	8.16e-13	0.1085	-7.1584048	-0.7763443	3598.39	ADAM17	ADAM metallopeptidase domain 17
83733	7.22e-11	8.16e-13	0.0832	-7.1584383	-0.5958312	246.9	SLC25A18	solute carrier family 25 member 18
11184	7.33e-11	8.32e-13	0.1204	7.1557312	0.8616449	246.86	MAP4K1	mitogen-activated protein kinase kinase kinase kinase 1
7008	7.40e-11	8.44e-13	0.1227	7.153884	0.8775481	134.97	TEF	TEF transcription factor, PAR bZIP family member
2210	7.50e-11	8.61e-13	0.2812	-7.1510476	-2.0109861	3405.52	FCGR1BP	Fc gamma receptor Ib, pseudogene
11238	7.50e-11	8.59e-13	0.1033	7.1513622	0.7386977	402.36	CA5B	carbonic anhydrase 5B
9874	7.87e-11	9.08e-13	0.1024	-7.1438043	-0.7317937	3103.56	TLK1	tousled like kinase 1
6876	7.98e-11	9.24e-13	0.0792	7.1413689	0.565905	423.95	TAGLN	transgelin
163590	8.01e-11	9.37e-13	0.0773	-7.1394624	-0.5515944	4025.18	TOR1AIP2	torsin 1A interacting protein 2
55129	8.01e-11	9.31e-13	0.1332	-7.1403468	-0.9508337	773.29	ANO10	anoctamin 10
285696	8.01e-11	9.38e-13	0.2579	-7.1393007	-1.8412951	226.2	BASP1-AS1	BASP1 antisense RNA 1
3588	8.06e-11	9.47e-13	0.1428	-7.1379267	-1.0195927	4103.22	IL10RB	interleukin 10 receptor subunit beta
55032	8.21e-11	9.69e-13	0.0827	-7.1348952	-0.589705	2536.51	SLC35A5	solute carrier family 35 member A5
2207	8.26e-11	9.79e-13	0.2015	-7.1334736	-1.4374947	4650.74	FCER1G	Fc epsilon receptor Ig
25797	8.50e-11	1.01e-12	0.1867	-7.12895	-1.3307501	8291.92	QPCT	glutaminyl-peptide cyclotransferase
101927221	8.78e-11	1.05e-12	0.1341	-7.1240096	-0.9549856	509.28	UBR5-DT	UBR5 divergent transcript
22907	9.23e-11	1.11e-12	0.0749	7.1165567	0.5332894	943.16	DHX30	DExH-box helicase 30
22849	9.27e-11	1.11e-12	0.1065	-7.1155221	-0.7579399	697.07	CPEB3	cytoplasmic polyadenylation element binding protein 3
497189	9.58e-11	1.16e-12	0.2062	7.1104917	1.4661617	27.8	TIFAB	TIFA inhibitor
220929	9.64e-11	1.17e-12	0.1927	-7.1091223	-1.3701031	2886.31	ZNF438	zinc finger protein 438
27342	9.66e-11	1.17e-12	0.1169	-7.1083364	-0.831079	2246.83	RABGEF1	RAB guanine nucleotide exchange factor 1
25932	9.96e-11	1.22e-12	0.1157	-7.1033052	-0.8220846	2484.85	CLIC4	chloride intracellular channel 4
6693	9.96e-11	1.22e-12	0.1117	7.1029876	0.7934884	1403.83	SPN	sialophorin
23098	1.02e-10	1.25e-12	0.1063	7.099605	0.7550385	218.28	SARM1	sterile alpha and TIR motif containing 1
105370547	1.02e-10	1.26e-12	0.2561	-7.0988942	-1.818178	110.77	LOC105370547	uncharacterized LOC105370547
8825	1.02e-10	1.27e-12	0.1698	-7.0975664	-1.2054803	4497.91	LIN7A	lin-7 homolog A, crumbs cell polarity complex component
4723	1.04e-10	1.29e-12	0.0807	7.0948867	0.5726558	1436.44	NDUFV1	NADH:ubiquinone oxidoreductase core subunit V1
64859	1.17e-10	1.47e-12	0.1582	-7.0775859	-1.1197829	21866.49	NABP1	nucleic acid binding protein 1
4897	1.17e-10	1.47e-12	0.2465	7.0772346	1.7447806	68.85	NRCAM	neuronal cell adhesion molecule
51734	1.18e-10	1.49e-12	0.1567	-7.0757334	-1.1088503	7181.47	MSRB1	methionine sulfoxide reductase B1
65072	1.19e-10	1.50e-12	0.1294	-7.0741249	-0.9156613	1937.27	CFLAR-AS1	CFLAR antisense RNA 1
9365	1.19e-10	1.51e-12	0.3037	-7.073965	-2.1486301	189.39	KL	klotho
55423	1.20e-10	1.53e-12	0.1374	7.071697	0.9713151	92.78	SIRPG	signal regulatory protein gamma
10625	1.26e-10	1.61e-12	0.0946	-7.0647837	-0.6686812	9370.31	IVNS1ABP	influenza virus NS1A binding protein
55226	1.26e-10	1.61e-12	0.0974	7.0649144	0.6884682	643.1	NAT10	N-acetyltransferase 10
755	1.28e-10	1.65e-12	0.0828	7.0612765	0.5848682	288.59	CFAP410	cilia and flagella associated protein 410
105377156	1.29e-10	1.66e-12	0.2714	-7.0602732	-1.9161076	327.49	LOC105377156	uncharacterized LOC105377156
339751	1.29e-10	1.67e-12	0.2145	-7.0594954	-1.5142687	262.71	MAP3K20-AS1	MAP3K20 antisense RNA 1
79623	1.34e-10	1.74e-12	0.2824	-7.0542171	-1.9917677	1407.75	GALNT14	polypeptide N-acetylgalactosaminyltransferase 14
105371873	1.38e-10	1.80e-12	0.3083	-7.0494487	-2.1734278	53.22	LOC105371873	
1363	1.45e-10	1.90e-12	0.3416	-7.0418154	-2.4053747	29.7	CPE	carboxypeptidase E
100132417	1.46e-10	1.91e-12	0.32	-7.0406306	-2.2526587	1683.55	FCGR1CP	Fc gamma receptor Ic, pseudogene
58160	1.46e-10	1.92e-12	0.1954	-7.0399009	-1.3759054	214.52	NFE4	nuclear factor, erythroid 4
406991	1.47e-10	1.94e-12	0.1696	-7.0390651	-1.193931	89.81	MIR21	microRNA 21
26121	1.52e-10	2.01e-12	0.0729	7.033521	0.5126262	849.72	PRPF31	pre-mRNA processing factor 31
29126	1.53e-10	2.03e-12	0.3304	-7.0323248	-2.3234331	3331.51	CD274	CD274 molecule
8602	1.54e-10	2.05e-12	0.0817	7.0309631	0.5744055	844.68	NOP14	NOP14 nucleolar protein
8763	1.56e-10	2.09e-12	0.1152	-7.0280501	-0.8094925	13631.14	CD164	CD164 molecule
967	1.56e-10	2.09e-12	0.1599	-7.0282187	-1.1237434	6214.69	CD63	CD63 molecule
101927759	1.57e-10	2.12e-12	0.1941	-7.0265599	-1.3641641	85.37	LOC101927759	uncharacterized LOC101927759
4651	1.60e-10	2.17e-12	0.2805	-7.0231088	-1.9700651	264.21	MYO10	myosin X
8875	1.60e-10	2.17e-12	0.2213	-7.023237	-1.5539255	50641.71	VNN2	vanin 2
6655	1.61e-10	2.20e-12	0.1256	-7.021255	-0.8815958	7188.64	SOS2	SOS Ras/Rho guanine nucleotide exchange factor 2
3240	1.61e-10	2.20e-12	0.3462	-7.0213742	-2.4310943	2456.85	HP	haptoglobin
84058	1.61e-10	2.21e-12	0.115	7.0207505	0.8071578	143.47	WDR54	WD repeat domain 54
60675	1.69e-10	2.32e-12	0.2496	-7.0136165	-1.7505507	8744.45	PROK2	prokineticin 2
29887	1.72e-10	2.37e-12	0.1359	-7.0109593	-0.9526375	6254.71	SNX10	sorting nexin 10
83452	1.76e-10	2.44e-12	0.1454	-7.0066242	-1.0186601	2500.95	RAB33B	RAB33B, member RAS oncogene family
23643	1.80e-10	2.49e-12	0.1953	-7.0036104	-1.3680518	825.34	LY96	lymphocyte antigen 96
6575	1.82e-10	2.54e-12	0.0675	7.0010901	0.4723713	513.03	SLC20A2	solute carrier family 20 member 2
117177	1.84e-10	2.58e-12	0.0987	-6.9989338	-0.6905662	1331.82	RAB3IP	RAB3A interacting protein
388387	1.84e-10	2.57e-12	0.2294	-6.9993468	-1.6057758	164.17	LINC00671	long intergenic non-protein coding RNA 671
400410	1.85e-10	2.60e-12	0.1301	-6.9978675	-0.9105545	344.85	ST20	suppressor of tumorigenicity 20
109	1.94e-10	2.73e-12	0.2633	-6.9907338	-1.840649	696.36	ADCY3	adenylate cyclase 3
3837	1.95e-10	2.76e-12	0.1087	-6.9892193	-0.75956	6350.07	KPNB1	karyopherin subunit beta 1
8761	2.12e-10	3.02e-12	0.0957	6.9767199	0.6674176	927.34	PABPC4	poly(A) binding protein cytoplasmic 4
3679	2.12e-10	3.02e-12	0.3423	-6.976564	-2.387946	188.24	ITGA7	integrin subunit alpha 7
641364	2.18e-10	3.13e-12	0.1823	-6.9717223	-1.2712166	39.38	SLC7A11-AS1	SLC7A11 antisense RNA 1
101928694	2.18e-10	3.13e-12	0.2729	-6.9718285	-1.9027494	128.1	LIPC-AS1	LIPC antisense RNA 1
5291	2.19e-10	3.16e-12	0.1103	-6.970628	-0.7690888	2762.05	PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta
114826	2.23e-10	3.22e-12	0.0857	6.967683	0.5968996	471.71	SMYD4	SET and MYND domain containing 4
257397	2.23e-10	3.23e-12	0.0893	-6.9672446	-0.6222384	2004.62	TAB3	TGF-beta activated kinase 1 (MAP3K7) binding protein 3
2180	2.30e-10	3.35e-12	0.2502	-6.9624004	-1.7419802	88803.78	ACSL1	acyl-CoA synthetase long chain family member 1
60528	2.42e-10	3.53e-12	0.0693	6.9549045	0.4822518	1314.54	ELAC2	elaC ribonuclease Z 2
118932	2.49e-10	3.63e-12	0.3575	-6.950856	-2.4847694	1092.26	ANKRD22	ankyrin repeat domain 22
8301	2.52e-10	3.69e-12	0.1088	-6.9486663	-0.7561446	28982.68	PICALM	phosphatidylinositol binding clathrin assembly protein
2630	2.57e-10	3.77e-12	0.1366	-6.9453676	-0.9485292	399.05	GBAP1	glucosylceramidase beta pseudogene 1
597	2.61e-10	3.85e-12	0.2943	-6.9427141	-2.0431165	1814.11	BCL2A1	BCL2 related protein A1
100750247	2.71e-10	4.01e-12	0.1418	-6.9367705	-0.9834529	1024.17	HIF1A-AS2	HIF1A antisense RNA 2
79874	2.78e-10	4.12e-12	0.0807	6.933093	0.5596066	286.94	RABEP2	rabaptin, RAB GTPase binding effector protein 2
10367	2.79e-10	4.15e-12	0.0892	-6.9320323	-0.6181969	1258.04	MICU1	mitochondrial calcium uptake 1
3101	2.88e-10	4.30e-12	0.1969	-6.9269902	-1.3636129	12812.58	HK3	hexokinase 3
8975	2.89e-10	4.32e-12	0.1005	6.9261749	0.6963544	246.06	USP13	ubiquitin specific peptidase 13
84181	2.92e-10	4.39e-12	0.0927	6.9241289	0.6421271	2891.19	CHD6	chromodomain helicase DNA binding protein 6
105372688	2.98e-10	4.49e-12	0.4739	-6.9208096	-3.2796885	23.97	LOC105372688	uncharacterized LOC105372688
149345	3.01e-10	4.55e-12	0.3781	6.9188648	2.6160482	90.39	SHISA4	shisa family member 4
26873	3.01e-10	4.55e-12	0.2576	-6.9190933	-1.782229	663.42	OPLAH	5-oxoprolinase, ATP-hydrolysing
51011	3.09e-10	4.69e-12	0.0728	6.9145258	0.5032709	305.07	FAHD2A	fumarylacetoacetate hydrolase domain containing 2A
3250	3.11e-10	4.74e-12	0.2966	-6.9131346	-2.0507039	270.16	HPR	haptoglobin-related protein
3717	3.13e-10	4.78e-12	0.1481	-6.9119224	-1.0237119	13717.15	JAK2	Janus kinase 2
5937	3.20e-10	4.91e-12	0.1178	-6.9081388	-0.8139226	3727.39	RBMS1	RNA binding motif single stranded interacting protein 1
4659	3.20e-10	4.94e-12	0.1079	-6.9072324	-0.745475	9551.85	PPP1R12A	protein phosphatase 1 regulatory subunit 12A
23759	3.20e-10	4.93e-12	0.061	6.9075131	0.4214091	818.71	PPIL2	peptidylprolyl isomerase like 2
9236	3.23e-10	4.99e-12	0.1436	-6.9058572	-0.9913659	8148.47	CCPG1	cell cycle progression 1
11031	3.23e-10	5.01e-12	0.1484	-6.9053639	-1.0248655	11440.3	RAB31	RAB31, member RAS oncogene family
196743	3.23e-10	5.03e-12	0.096	6.9047675	0.6627202	148.89	PAOX	polyamine oxidase
10673	3.30e-10	5.14e-12	0.2239	-6.9015244	-1.545049	8604.38	TNFSF13B	TNF superfamily member 13b
58472	3.38e-10	5.29e-12	0.1534	-6.8974502	-1.0581975	7059	SQOR	sulfide quinone oxidoreductase
4771	3.38e-10	5.30e-12	0.0762	6.8971795	0.5254492	717.41	NF2	NF2, moesin-ezrin-radixin like (MERLIN) tumor suppressor
91782	3.43e-10	5.40e-12	0.0844	6.8946819	0.5820693	2617.92	CHMP7	charged multivesicular body protein 7
5110	3.62e-10	5.73e-12	0.1396	-6.8862505	-0.9615496	2348.89	PCMT1	protein-L-isoaspartate (D-aspartate) O-methyltransferase
23080	3.62e-10	5.73e-12	0.0656	-6.8861752	-0.4516149	4630.99	AVL9	AVL9 cell migration associated
114004397	3.69e-10	5.86e-12	0.0971	6.883093	0.6680581	485.3	CA5BP1-CA5B	CA5BP1-CA5B readthrough
100616358	3.70e-10	5.90e-12	0.1443	6.8821509	0.993172	17.81	MIR4800	microRNA 4800
1545	3.73e-10	5.96e-12	0.2944	-6.8806727	-2.0258356	4554.63	CYP1B1	cytochrome P450 family 1 subfamily B member 1
2992	3.82e-10	6.12e-12	0.2481	-6.8768789	-1.7061332	2502.84	GYG1	glycogenin 1
51510	3.82e-10	6.13e-12	0.2103	-6.876707	-1.4462004	1479.36	CHMP5	charged multivesicular body protein 5
403341	3.82e-10	6.14e-12	0.0987	-6.8762756	-0.6784736	5155.46	ZBTB34	zinc finger and BTB domain containing 34
9688	3.83e-10	6.18e-12	0.0829	6.8754382	0.5696595	812.63	NUP93	nucleoporin 93
114224	3.84e-10	6.22e-12	0.2133	-6.8744814	-1.4666374	170.83	LOC114224	uncharacterized LOC114224
25801	3.86e-10	6.26e-12	0.205	-6.8736264	-1.4093482	44684.01	GCA	grancalcin
10487	3.88e-10	6.31e-12	0.108	-6.8724099	-0.742452	9274.53	CAP1	cyclase associated actin cytoskeleton regulatory protein 1
440934	3.91e-10	6.38e-12	0.3103	-6.8708287	-2.132262	17.18	CT75	cancer/testis associated transcript 75
101928527	3.91e-10	6.39e-12	0.1037	-6.8705789	-0.7126604	502.73	PIGBOS1	PIGB opposite strand 1
23095	4.02e-10	6.61e-12	0.1836	-6.8659131	-1.2608964	5077.24	KIF1B	kinesin family member 1B
23176	4.18e-10	6.87e-12	0.1008	6.860237	0.6913027	178.63	SEPTIN8	septin 8
51299	4.19e-10	6.91e-12	0.3814	-6.8594139	-2.6159526	166.41	NRN1	neuritin 1
90550	4.37e-10	7.23e-12	0.1166	-6.853102	-0.799288	1155.01	MCU	mitochondrial calcium uniporter
3475	4.45e-10	7.38e-12	0.1377	-6.8500677	-0.9432743	6183.11	IFRD1	interferon related developmental regulator 1
777	4.49e-10	7.47e-12	0.2716	-6.8484384	-1.8600906	794.83	CACNA1E	calcium voltage-gated channel subunit alpha1 E
571	4.50e-10	7.52e-12	0.1243	-6.8474657	-0.8512035	27198.63	BACH1	BTB domain and CNC homolog 1
9969	4.68e-10	7.84e-12	0.0626	-6.8415046	-0.4283182	11753.85	MED13	mediator complex subunit 13
340654	4.83e-10	8.10e-12	0.3505	-6.8367101	-2.3959845	267.68	LIPM	lipase family member M
2866	4.87e-10	8.20e-12	0.4459	-6.8350027	-3.047847	101.3	GPR42	G protein-coupled receptor 42
105370969	4.92e-10	8.29e-12	0.2292	-6.8334353	-1.5659534	31.01	LOC105370969	uncharacterized LOC105370969
4520	5.00e-10	8.45e-12	0.15	-6.8307114	-1.0244932	2657.52	MTF1	metal regulatory transcription factor 1
27249	5.02e-10	8.51e-12	0.1302	-6.8296231	-0.8889786	2732.25	MMADHC	metabolism of cobalamin associated D
105375713	5.07e-10	8.61e-12	0.1512	-6.8279602	-1.0325843	199.19	LOC105375713	uncharacterized LOC105375713
64092	5.17e-10	8.82e-12	0.2118	-6.8245359	-1.4457342	4473.79	SAMSN1	SAM domain, SH3 domain and nuclear localization signals 1
834	5.24e-10	8.95e-12	0.1331	-6.8223916	-0.908357	8810.37	CASP1	caspase 1
54805	5.29e-10	9.07e-12	0.0841	-6.8205773	-0.5737256	2922.9	CNNM2	cyclin and CBS domain divalent metal cation transport mediator 2
100533483	5.29e-10	9.10e-12	0.151	-6.8201189	-1.0300857	5780.95	DNAAF4-CCPG1	DNAAF4-CCPG1 readthrough (NMD candidate)
116236	5.40e-10	9.30e-12	0.0996	6.8169271	0.6791677	537.03	ABHD15	abhydrolase domain containing 15
401494	5.41e-10	9.35e-12	0.0798	-6.8161666	-0.5439957	6284.78	HACD4	3-hydroxyacyl-CoA dehydratase 4
56888	5.54e-10	9.59e-12	0.0757	-6.8125647	-0.5156125	2924.62	KCMF1	potassium channel modulatory factor 1
54665	5.55e-10	9.64e-12	0.0984	-6.8117342	-0.6704611	4319.41	RSBN1	round spermatid basic protein 1
101929544	5.57e-10	9.69e-12	0.2747	-6.810989	-1.8709339	20.97	LINC02217	long intergenic non-protein coding RNA 2217
921	5.58e-10	9.74e-12	0.1654	6.8103055	1.1264986	647.08	CD5	CD5 molecule
29035	5.59e-10	9.79e-12	0.1033	-6.8095909	-0.7033333	12508.93	HAPSTR1	HUWE1 associated protein modifying stress responses
414318	5.60e-10	9.83e-12	0.2205	-6.8090278	-1.5011901	63.23	LINC02913	long intergenic non-protein coding RNA 2913
55929	5.66e-10	9.95e-12	0.0585	6.8072311	0.3982303	358.65	DMAP1	DNA methyltransferase 1 associated protein 1
107985513	5.74e-10	1.01e-11	0.315	-6.8048643	-2.1434975	32.44	LOC107985513	uncharacterized LOC107985513
105369402	5.81e-10	1.03e-11	0.322	-6.8025535	-2.1906622	643.66	LOC105369402	uncharacterized LOC105369402
23564	5.93e-10	1.05e-11	0.2166	-6.799417	-1.4724399	1579.91	DDAH2	dimethylarginine dimethylaminohydrolase 2
100500818	6.00e-10	1.07e-11	0.2912	-6.7972856	-1.9792242	42.78	MIR3945	microRNA 3945
10211	6.02e-10	1.07e-11	0.1676	-6.7965208	-1.1392335	5141	FLOT1	flotillin 1
79695	6.09e-10	1.09e-11	0.1303	6.7944259	0.8853567	160.05	GALNT12	polypeptide N-acetylgalactosaminyltransferase 12
100188949	6.25e-10	1.12e-11	0.1372	6.7903474	0.9318608	120.32	LINC00426	long intergenic non-protein coding RNA 426
4317	6.32e-10	1.13e-11	0.4493	-6.7882917	-3.0497856	7057.32	MMP8	matrix metallopeptidase 8
8972	6.35e-10	1.14e-11	0.2251	-6.7873238	-1.5276302	22673.88	MGAM	maltase-glucoamylase
55784	6.44e-10	1.16e-11	0.1714	-6.7848424	-1.1627719	18423.34	MCTP2	multiple C2 and transmembrane domain containing 2
5328	6.45e-10	1.17e-11	0.2296	-6.7843768	-1.5579192	72.16	PLAU	plasminogen activator, urokinase
9818	6.49e-10	1.18e-11	0.0866	-6.7831045	-0.5876328	4917.13	NUP58	nucleoporin 58
101927522	6.50e-10	1.18e-11	0.2711	-6.7824443	-1.8387653	252.16	LOC101927522	uncharacterized LOC101927522
84245	6.61e-10	1.20e-11	0.0741	6.7796855	0.5021038	498.8	MRI1	methylthioribose-1-phosphate isomerase 1
3163	6.63e-10	1.21e-11	0.0755	6.7789706	0.5116773	833.03	HMOX2	heme oxygenase 2
8676	6.64e-10	1.22e-11	0.1754	-6.7782506	-1.1886692	6118.48	STX11	syntaxin 11
79689	6.68e-10	1.23e-11	0.1679	-6.7771074	-1.1377901	24219.91	STEAP4	STEAP4 metalloreductase
65983	6.93e-10	1.28e-11	0.1089	6.7714261	0.7375439	128.91	GRAMD2B	GRAM domain containing 2B
107985868	6.95e-10	1.28e-11	0.1918	-6.770321	-1.2985492	112.32	LOC107985868	uncharacterized LOC107985868
6293	6.95e-10	1.29e-11	0.0615	6.7702527	0.4162648	758.48	VPS52	VPS52 subunit of GARP complex
348378	7.09e-10	1.32e-11	0.1272	6.7668052	0.8609557	213.53	SHISAL2A	shisa like 2A
105372652	7.09e-10	1.32e-11	0.2811	-6.7666138	-1.9021146	51.82	LOC105372652	uncharacterized LOC105372652
84816	7.17e-10	1.34e-11	0.047	6.7643248	0.3181706	287.75	RTN4IP1	reticulon 4 interacting protein 1
101927015	7.17e-10	1.34e-11	0.1865	-6.7644284	-1.2616906	208.82	LINC01506	long intergenic non-protein coding RNA 1506
144110	7.22e-10	1.35e-11	0.1346	6.7629853	0.9100304	59.94	TMEM86A	transmembrane protein 86A
355	7.34e-10	1.38e-11	0.1482	-6.7601979	-1.0016347	4138.31	FAS	Fas cell surface death receptor
117145	7.43e-10	1.40e-11	0.1177	6.7578329	0.7951167	333.66	THEM4	thioesterase superfamily member 4
7046	7.43e-10	1.40e-11	0.117	-6.7579612	-0.7904311	9731.42	TGFBR1	transforming growth factor beta receptor 1
105379180	7.55e-10	1.43e-11	0.3452	-6.755215	-2.3320695	136.32	CTB-3M24.3	uncharacterized CTB-3M24.3
26249	7.72e-10	1.46e-11	0.1499	6.7516025	1.0121816	210.97	KLHL3	kelch like family member 3
100528021	7.74e-10	1.47e-11	0.137	-6.7508818	-0.9246298	499.06	ST20-MTHFS	ST20-MTHFS readthrough
101929516	7.88e-10	1.50e-11	0.1009	6.7479433	0.6808585	116.81	PABPC4-AS1	PABPC4 antisense RNA 1
9520	7.94e-10	1.52e-11	0.0947	-6.7464054	-0.6387237	2819.48	NPEPPS	aminopeptidase puromycin sensitive
8837	8.16e-10	1.56e-11	0.1382	-6.7421184	-0.9315352	44869.98	CFLAR	CASP8 and FADD like apoptosis regulator
105370526	8.34e-10	1.60e-11	0.1542	-6.7386626	-1.0388216	212.98	HIF1A-AS3	HIF1A antisense RNA 3
107984036	8.38e-10	1.61e-11	0.1308	-6.7376153	-0.8815535	864.73	RAB33B-AS1	RAB33B antisense RNA 1
57085	8.40e-10	1.62e-11	0.1489	-6.7369478	-1.0033631	1143.16	AGTRAP	angiotensin II receptor associated protein
51105	8.50e-10	1.64e-11	0.0962	-6.7348599	-0.6477365	11589.65	PHF20L1	PHD finger protein 20 like 1
53917	8.68e-10	1.68e-11	0.1543	-6.7313833	-1.038504	4246.3	RAB24	RAB24, member RAS oncogene family
3082	8.89e-10	1.72e-11	0.28	-6.7276851	-1.8840687	1583.67	HGF	hepatocyte growth factor
5352	9.16e-10	1.78e-11	0.309	-6.7229757	-2.0773654	229.82	PLOD2	procollagen-lysine,2-oxoglutarate 5-dioxygenase 2
10223	9.41e-10	1.84e-11	0.1682	6.7183661	1.1301398	94.15	GPA33	glycoprotein A33
3268	9.41e-10	1.84e-11	0.1154	6.7184612	0.7750702	242.05	AGFG2	ArfGAP with FG repeats 2
100128682	9.71e-10	1.90e-11	0.2701	-6.7134705	-1.8134119	64.01	LINC01531	long intergenic non-protein coding RNA 1531
1230	9.88e-10	1.94e-11	0.2656	-6.7104862	-1.7820665	4406.9	CCR1	C-C motif chemokine receptor 1
100996318	1.03e-09	2.04e-11	0.2796	-6.7033702	-1.8743156	2326.07	LOC100996318	uncharacterized LOC100996318
10602	1.03e-09	2.04e-11	0.1509	-6.7031949	-1.0116118	12417.23	CDC42EP3	CDC42 effector protein 3
105369736	1.05e-09	2.07e-11	0.1452	-6.7011615	-0.9727662	913.99	LOC105369736	uncharacterized LOC105369736
105374266	1.05e-09	2.09e-11	0.2685	-6.6997533	-1.7987208	40.08	LINC01991	long intergenic non-protein coding RNA 1991
106144599	1.05e-09	2.08e-11	0.2029	6.6999984	1.359248	27.51	LINC01259	long intergenic non-protein coding RNA 1259
56913	1.07e-09	2.14e-11	0.1176	-6.6963374	-0.7878074	5284.59	C1GALT1	core 1 synthase, glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1
107985977	1.07e-09	2.14e-11	0.1265	-6.695884	-0.8468496	217.34	LOC107985977	uncharacterized LOC107985977
105371912	1.08e-09	2.16e-11	0.3101	-6.6947	-2.0760273	172.04	LOC105371912	uncharacterized LOC105371912
84188	1.08e-09	2.17e-11	0.1252	-6.6938735	-0.8377905	8876.52	FAR1	fatty acyl-CoA reductase 1
2153	1.10e-09	2.20e-11	0.2214	-6.6921002	-1.4813419	4720.72	F5	coagulation factor V
55207	1.10e-09	2.21e-11	0.0813	-6.6911764	-0.5438231	3271.87	ARL8B	ADP ribosylation factor like GTPase 8B
107987112	1.10e-09	2.21e-11	0.3023	6.6912072	2.022573	40.71	LOC107987112	uncharacterized LOC107987112
3087	1.11e-09	2.24e-11	0.1705	-6.6897602	-1.1406871	907.29	HHEX	hematopoietically expressed homeobox
105378721	1.12e-09	2.27e-11	0.1125	-6.6874805	-0.7524319	343.22	LOC105378721	
3788	1.14e-09	2.31e-11	0.2358	-6.6846936	-1.5762828	54.03	KCNS2	potassium voltage-gated channel modifier subfamily S member 2
23593	1.15e-09	2.34e-11	0.1048	-6.6830575	-0.7006934	6192.55	HEBP2	heme binding protein 2
3454	1.15e-09	2.34e-11	0.1371	-6.6831994	-0.9159633	7201.53	IFNAR1	interferon alpha and beta receptor subunit 1
55331	1.15e-09	2.36e-11	0.1704	-6.6818769	-1.1387339	2104.15	ACER3	alkaline ceramidase 3
